timestamp,device_id,sensor_id,adc_value,moisture_level,digital_status,weather_temp,weather_humidity,weather_sunlight,weather_wind_speed,location,weather_fetched
2025-03-08 06:41:03,00000000e23f5b4d,2,16080,26.13,Dry,3.4,78,0.0,7.8,"Stockton, California, US",2025-03-08 06:41:02
2025-03-08 06:41:03,00000000e23f5b4d,3,14411,37.26,Dry,3.4,78,0.0,7.8,"Stockton, California, US",2025-03-08 06:41:02
2025-03-08 06:41:03,00000000e23f5b4d,4,13938,40.41,Dry,3.4,78,0.0,7.8,"Stockton, California, US",2025-03-08 06:41:02
2025-03-08 06:56:04,00000000e23f5b4d,1,14729,35.14,Dry,3.5,78,0.0,8.0,"Stockton, California, US",2025-03-08 06:56:03
2025-03-08 06:56:04,00000000e23f5b4d,2,16104,25.97,Dry,3.5,78,0.0,8.0,"Stockton, California, US",2025-03-08 06:56:03
2025-03-08 06:56:04,00000000e23f5b4d,3,14394,37.37,Dry,3.5,78,0.0,8.0,"Stockton, California, US",2025-03-08 06:56:03
2025-03-08 06:56:04,00000000e23f5b4d,4,13954,40.31,Dry,3.5,78,0.0,8.0,"Stockton, California, US",2025-03-08 06:56:03
2025-03-08 07:11:05,00000000e23f5b4d,1,14434,37.11,Dry,3.8,87,9.2,7.9,"Stockton, California, US",2025-03-08 07:11:04
2025-03-08 07:11:05,00000000e23f5b4d,2,16134,25.77,Dry,3.8,87,9.2,7.9,"Stockton, California, US",2025-03-08 07:11:04
2025-03-08 07:11:05,00000000e23f5b4d,3,14406,37.29,Dry,3.8,87,9.2,7.9,"Stockton, California, US",2025-03-08 07:11:04
2025-03-08 07:11:05,00000000e23f5b4d,4,13969,40.21,Dry,3.8,87,9.2,7.9,"Stockton, California, US",2025-03-08 07:11:04
2025-03-08 07:26:06,00000000e23f5b4d,1,14552,36.32,Dry,4.3,78,0.0,7.9,"Stockton, California, US",2025-03-08 07:26:05
2025-03-08 07:26:06,00000000e23f5b4d,2,16129,25.81,Dry,4.3,78,0.0,7.9,"Stockton, California, US",2025-03-08 07:26:05
2025-03-08 07:26:06,00000000e23f5b4d,3,14437,37.09,Dry,4.3,78,0.0,7.9,"Stockton, California, US",2025-03-08 07:26:05
2025-03-08 07:26:06,00000000e23f5b4d,4,13973,40.18,Dry,4.3,78,0.0,7.9,"Stockton, California, US",2025-03-08 07:26:05
2025-03-08 07:41:07,00000000e23f5b4d,1,14460,36.93,Dry,5.0,78,0.0,7.9,"Stockton, California, US",2025-03-08 07:41:06
2025-03-08 07:41:07,00000000e23f5b4d,2,16132,25.79,Dry,5.0,78,0.0,7.9,"Stockton, California, US",2025-03-08 07:41:06
2025-03-08 07:41:07,00000000e23f5b4d,3,14436,37.09,Dry,5.0,78,0.0,7.9,"Stockton, California, US",2025-03-08 07:41:06
2025-03-08 07:41:07,00000000e23f5b4d,4,13964,40.24,Dry,5.0,78,0.0,7.9,"Stockton, California, US",2025-03-08 07:41:06
2025-03-08 07:56:08,00000000e23f5b4d,1,13812,41.25,Dry,5.9,78,0.0,9.7,"Stockton, California, US",2025-03-08 07:56:07
2025-03-08 07:56:08,00000000e23f5b4d,2,16164,25.57,Dry,5.9,78,0.0,9.7,"Stockton, California, US",2025-03-08 07:56:07
2025-03-08 07:56:08,00000000e23f5b4d,3,14452,36.99,Dry,5.9,78,0.0,9.7,"Stockton, California, US",2025-03-08 07:56:07
2025-03-08 07:56:08,00000000e23f5b4d,4,13970,40.20,Dry,5.9,78,0.0,9.7,"Stockton, California, US",2025-03-08 07:56:07
2025-03-08 08:11:09,00000000e23f5b4d,1,14837,34.42,Dry,6.6,79,156.2,11.3,"Stockton, California, US",2025-03-08 08:11:08
2025-03-08 08:11:09,00000000e23f5b4d,2,16119,25.87,Dry,6.6,79,156.2,11.3,"Stockton, California, US",2025-03-08 08:11:08
2025-03-08 08:11:09,00000000e23f5b4d,3,14449,37.01,Dry,6.6,79,156.2,11.3,"Stockton, California, US",2025-03-08 08:11:08
2025-03-08 08:11:09,00000000e23f5b4d,4,13971,40.19,Dry,6.6,79,156.2,11.3,"Stockton, California, US",2025-03-08 08:11:08
2025-03-08 08:26:11,00000000e23f5b4d,1,14923,33.85,Dry,6.8,78,0.0,10.7,"Stockton, California, US",2025-03-08 08:26:10
2025-03-08 08:26:11,00000000e23f5b4d,2,16124,25.84,Dry,6.8,78,0.0,10.7,"Stockton, California, US",2025-03-08 08:26:10
2025-03-08 08:26:11,00000000e23f5b4d,3,14416,37.23,Dry,6.8,78,0.0,10.7,"Stockton, California, US",2025-03-08 08:26:10
2025-03-08 08:26:11,00000000e23f5b4d,4,13981,40.13,Dry,6.8,78,0.0,10.7,"Stockton, California, US",2025-03-08 08:26:10
2025-03-08 08:41:12,00000000e23f5b4d,1,13351,44.33,Dry,7.3,78,0.0,10.2,"Stockton, California, US",2025-03-08 08:41:11
2025-03-08 08:41:12,00000000e23f5b4d,2,16157,25.62,Dry,7.3,78,0.0,10.2,"Stockton, California, US",2025-03-08 08:41:11
2025-03-08 08:41:12,00000000e23f5b4d,3,14401,37.33,Dry,7.3,78,0.0,10.2,"Stockton, California, US",2025-03-08 08:41:11
2025-03-08 08:41:12,00000000e23f5b4d,4,13958,40.28,Dry,7.3,78,0.0,10.2,"Stockton, California, US",2025-03-08 08:41:11
2025-03-08 08:56:13,00000000e23f5b4d,1,13785,41.43,Dry,7.9,78,0.0,9.8,"Stockton, California, US",2025-03-08 08:56:12
2025-03-08 08:56:13,00000000e23f5b4d,2,16091,26.06,Dry,7.9,78,0.0,9.8,"Stockton, California, US",2025-03-08 08:56:12
2025-03-08 08:56:13,00000000e23f5b4d,3,14402,37.32,Dry,7.9,78,0.0,9.8,"Stockton, California, US",2025-03-08 08:56:12
2025-03-08 08:56:13,00000000e23f5b4d,4,13940,40.40,Dry,7.9,78,0.0,9.8,"Stockton, California, US",2025-03-08 08:56:12
2025-03-08 09:11:14,00000000e23f5b4d,1,13811,41.26,Dry,8.6,75,363.2,10.2,"Stockton, California, US",2025-03-08 09:11:13
2025-03-08 09:11:14,00000000e23f5b4d,2,16078,26.15,Dry,8.6,75,363.2,10.2,"Stockton, California, US",2025-03-08 09:11:13
2025-03-08 09:11:14,00000000e23f5b4d,3,14357,37.62,Dry,8.6,75,363.2,10.2,"Stockton, California, US",2025-03-08 09:11:13
2025-03-08 09:11:14,00000000e23f5b4d,4,13931,40.46,Dry,8.6,75,363.2,10.2,"Stockton, California, US",2025-03-08 09:11:13
2025-03-08 09:26:15,00000000e23f5b4d,1,13650,42.33,Dry,9.3,78,0.0,9.7,"Stockton, California, US",2025-03-08 09:26:14
2025-03-08 09:26:15,00000000e23f5b4d,2,16024,26.51,Dry,9.3,78,0.0,9.7,"Stockton, California, US",2025-03-08 09:26:14
2025-03-08 09:26:15,00000000e23f5b4d,3,14352,37.65,Dry,9.3,78,0.0,9.7,"Stockton, California, US",2025-03-08 09:26:14
2025-03-08 09:26:15,00000000e23f5b4d,4,13898,40.68,Dry,9.3,78,0.0,9.7,"Stockton, California, US",2025-03-08 09:26:14
2025-03-08 09:41:16,00000000e23f5b4d,1,12980,46.80,Dry,9.9,78,0.0,10.1,"Stockton, California, US",2025-03-08 09:41:15
2025-03-08 09:41:16,00000000e23f5b4d,2,16024,26.51,Dry,9.9,78,0.0,10.1,"Stockton, California, US",2025-03-08 09:41:15
2025-03-08 09:41:16,00000000e23f5b4d,3,14303,37.98,Dry,9.9,78,0.0,10.1,"Stockton, California, US",2025-03-08 09:41:15
2025-03-08 09:41:16,00000000e23f5b4d,4,13884,40.77,Dry,9.9,78,0.0,10.1,"Stockton, California, US",2025-03-08 09:41:15
2025-03-08 09:56:17,00000000e23f5b4d,1,12761,48.26,Dry,10.5,78,0.0,9.7,"Stockton, California, US",2025-03-08 09:56:16
2025-03-08 09:56:17,00000000e23f5b4d,2,15984,26.77,Dry,10.5,78,0.0,9.7,"Stockton, California, US",2025-03-08 09:56:16
2025-03-08 09:56:17,00000000e23f5b4d,3,14292,38.05,Dry,10.5,78,0.0,9.7,"Stockton, California, US",2025-03-08 09:56:16
2025-03-08 09:56:17,00000000e23f5b4d,4,13869,40.87,Dry,10.5,78,0.0,9.7,"Stockton, California, US",2025-03-08 09:56:16
2025-03-08 10:11:18,00000000e23f5b4d,1,12748,48.35,Dry,11.0,66,549.0,9.3,"Stockton, California, US",2025-03-08 10:11:17
2025-03-08 10:11:19,00000000e23f5b4d,2,15961,26.93,Dry,11.0,66,549.0,9.3,"Stockton, California, US",2025-03-08 10:11:17
2025-03-08 10:11:19,00000000e23f5b4d,3,14288,38.08,Dry,11.0,66,549.0,9.3,"Stockton, California, US",2025-03-08 10:11:17
2025-03-08 10:11:19,00000000e23f5b4d,4,13854,40.97,Dry,11.0,66,549.0,9.3,"Stockton, California, US",2025-03-08 10:11:17
2025-03-08 10:26:20,00000000e23f5b4d,1,12559,49.61,Dry,11.6,78,0.0,9.0,"Stockton, California, US",2025-03-08 10:26:19
2025-03-08 10:26:20,00000000e23f5b4d,2,15940,27.07,Dry,11.6,78,0.0,9.0,"Stockton, California, US",2025-03-08 10:26:19
2025-03-08 10:26:20,00000000e23f5b4d,3,14298,38.01,Dry,11.6,78,0.0,9.0,"Stockton, California, US",2025-03-08 10:26:19
2025-03-08 10:26:20,00000000e23f5b4d,4,13834,41.11,Dry,11.6,78,0.0,9.0,"Stockton, California, US",2025-03-08 10:26:19
2025-03-08 10:41:21,00000000e23f5b4d,1,12510,49.93,Dry,12.3,78,0.0,8.0,"Stockton, California, US",2025-03-08 10:41:20
2025-03-08 10:41:21,00000000e23f5b4d,2,15949,27.01,Dry,12.3,78,0.0,8.0,"Stockton, California, US",2025-03-08 10:41:20
2025-03-08 10:41:21,00000000e23f5b4d,3,14289,38.07,Dry,12.3,78,0.0,8.0,"Stockton, California, US",2025-03-08 10:41:20
2025-03-08 10:41:21,00000000e23f5b4d,4,13832,41.12,Dry,12.3,78,0.0,8.0,"Stockton, California, US",2025-03-08 10:41:20
2025-03-08 10:56:22,00000000e23f5b4d,1,12571,49.53,Dry,12.9,78,0.0,7.6,"Stockton, California, US",2025-03-08 10:56:21
2025-03-08 10:56:22,00000000e23f5b4d,2,15942,27.05,Dry,12.9,78,0.0,7.6,"Stockton, California, US",2025-03-08 10:56:21
2025-03-08 10:56:22,00000000e23f5b4d,3,14270,38.20,Dry,12.9,78,0.0,7.6,"Stockton, California, US",2025-03-08 10:56:21
2025-03-08 10:56:22,00000000e23f5b4d,4,13840,41.07,Dry,12.9,78,0.0,7.6,"Stockton, California, US",2025-03-08 10:56:21
2025-03-08 11:11:23,00000000e23f5b4d,1,30185,0.00,Dry,13.4,57,692.5,6.8,"Stockton, California, US",2025-03-08 11:11:22
2025-03-08 11:11:23,00000000e23f5b4d,2,30203,0.00,Dry,13.4,57,692.5,6.8,"Stockton, California, US",2025-03-08 11:11:22
2025-03-08 11:11:23,00000000e23f5b4d,3,30198,0.00,Dry,13.4,57,692.5,6.8,"Stockton, California, US",2025-03-08 11:11:22
2025-03-08 11:11:23,00000000e23f5b4d,4,30210,0.00,Dry,13.4,57,692.5,6.8,"Stockton, California, US",2025-03-08 11:11:22
2025-03-08 11:26:25,00000000e23f5b4d,1,30240,0.00,Dry,14.5,78,0.0,2.6,"Stockton, California, US",2025-03-08 11:26:23
2025-03-08 11:26:25,00000000e23f5b4d,2,30181,0.00,Dry,14.5,78,0.0,2.6,"Stockton, California, US",2025-03-08 11:26:23
2025-03-08 11:26:25,00000000e23f5b4d,3,30212,0.00,Dry,14.5,78,0.0,2.6,"Stockton, California, US",2025-03-08 11:26:23
2025-03-08 11:26:25,00000000e23f5b4d,4,30155,0.00,Dry,14.5,78,0.0,2.6,"Stockton, California, US",2025-03-08 11:26:23
2025-03-08 11:41:26,00000000e23f5b4d,1,30203,0.00,Dry,15.0,78,0.0,2.6,"Stockton, California, US",2025-03-08 11:41:25
2025-03-08 11:41:26,00000000e23f5b4d,2,30216,0.00,Dry,15.0,78,0.0,2.6,"Stockton, California, US",2025-03-08 11:41:25
2025-03-08 11:41:26,00000000e23f5b4d,3,30195,0.00,Dry,15.0,78,0.0,2.6,"Stockton, California, US",2025-03-08 11:41:25
2025-03-08 11:41:26,00000000e23f5b4d,4,30164,0.00,Dry,15.0,78,0.0,2.6,"Stockton, California, US",2025-03-08 11:41:25
2025-03-08 11:56:27,00000000e23f5b4d,1,30219,0.00,Dry,15.3,78,0.0,2.2,"Stockton, California, US",2025-03-08 11:56:26
2025-03-08 11:56:27,00000000e23f5b4d,2,30187,0.00,Dry,15.3,78,0.0,2.2,"Stockton, California, US",2025-03-08 11:56:26
2025-03-08 11:56:27,00000000e23f5b4d,3,30196,0.00,Dry,15.3,78,0.0,2.2,"Stockton, California, US",2025-03-08 11:56:26
2025-03-08 11:56:27,00000000e23f5b4d,4,30206,0.00,Dry,15.3,78,0.0,2.2,"Stockton, California, US",2025-03-08 11:56:26
2025-03-08 12:11:28,00000000e23f5b4d,1,30227,0.00,Dry,15.7,49,772.5,2.6,"Stockton, California, US",2025-03-08 12:11:27
2025-03-08 12:11:28,00000000e23f5b4d,2,30177,0.00,Dry,15.7,49,772.5,2.6,"Stockton, California, US",2025-03-08 12:11:27
2025-03-08 12:11:28,00000000e23f5b4d,3,30224,0.00,Dry,15.7,49,772.5,2.6,"Stockton, California, US",2025-03-08 12:11:27
2025-03-08 12:11:28,00000000e23f5b4d,4,30205,0.00,Dry,15.7,49,772.5,2.6,"Stockton, California, US",2025-03-08 12:11:27
2025-03-08 12:26:29,00000000e23f5b4d,1,30188,0.00,Dry,16.1,78,0.0,2.8,"Stockton, California, US",2025-03-08 12:26:28
2025-03-08 12:26:29,00000000e23f5b4d,2,30202,0.00,Dry,16.1,78,0.0,2.8,"Stockton, California, US",2025-03-08 12:26:28
2025-03-08 12:26:29,00000000e23f5b4d,3,30165,0.00,Dry,16.1,78,0.0,2.8,"Stockton, California, US",2025-03-08 12:26:28
2025-03-08 12:26:29,00000000e23f5b4d,4,30188,0.00,Dry,16.1,78,0.0,2.8,"Stockton, California, US",2025-03-08 12:26:28
2025-03-08 12:41:30,00000000e23f5b4d,1,30218,0.00,Dry,16.5,78,0.0,3.6,"Stockton, California, US",2025-03-08 12:41:29
2025-03-08 12:41:30,00000000e23f5b4d,2,30175,0.00,Dry,16.5,78,0.0,3.6,"Stockton, California, US",2025-03-08 12:41:29
2025-03-08 12:41:31,00000000e23f5b4d,3,30215,0.00,Dry,16.5,78,0.0,3.6,"Stockton, California, US",2025-03-08 12:41:29
2025-03-08 12:41:31,00000000e23f5b4d,4,30192,0.00,Dry,16.5,78,0.0,3.6,"Stockton, California, US",2025-03-08 12:41:29
2025-03-08 12:56:32,00000000e23f5b4d,1,30186,0.00,Dry,17.0,78,0.0,3.6,"Stockton, California, US",2025-03-08 12:56:31
2025-03-08 12:56:32,00000000e23f5b4d,2,30215,0.00,Dry,17.0,78,0.0,3.6,"Stockton, California, US",2025-03-08 12:56:31
2025-03-08 12:56:32,00000000e23f5b4d,3,30190,0.00,Dry,17.0,78,0.0,3.6,"Stockton, California, US",2025-03-08 12:56:31
2025-03-08 12:56:32,00000000e23f5b4d,4,30101,0.00,Dry,17.0,78,0.0,3.6,"Stockton, California, US",2025-03-08 12:56:31
2025-03-08 13:11:33,00000000e23f5b4d,1,30182,0.00,Dry,17.4,42,787.2,4.3,"Stockton, California, US",2025-03-08 13:11:32
2025-03-08 13:11:33,00000000e23f5b4d,2,30199,0.00,Dry,17.4,42,787.2,4.3,"Stockton, California, US",2025-03-08 13:11:32
2025-03-08 13:11:33,00000000e23f5b4d,3,30198,0.00,Dry,17.4,42,787.2,4.3,"Stockton, California, US",2025-03-08 13:11:32
2025-03-08 13:11:33,00000000e23f5b4d,4,30209,0.00,Dry,17.4,42,787.2,4.3,"Stockton, California, US",2025-03-08 13:11:32
2025-03-08 13:26:34,00000000e23f5b4d,1,30181,0.00,Dry,17.8,78,0.0,4.8,"Stockton, California, US",2025-03-08 13:26:33
2025-03-08 13:26:34,00000000e23f5b4d,2,30215,0.00,Dry,17.8,78,0.0,4.8,"Stockton, California, US",2025-03-08 13:26:33
2025-03-08 13:26:34,00000000e23f5b4d,3,30191,0.00,Dry,17.8,78,0.0,4.8,"Stockton, California, US",2025-03-08 13:26:33
2025-03-08 13:26:34,00000000e23f5b4d,4,30213,0.00,Dry,17.8,78,0.0,4.8,"Stockton, California, US",2025-03-08 13:26:33
2025-03-08 13:41:35,00000000e23f5b4d,1,30197,0.00,Dry,18.2,78,0.0,5.7,"Stockton, California, US",2025-03-08 13:41:34
2025-03-08 13:41:35,00000000e23f5b4d,2,30213,0.00,Dry,18.2,78,0.0,5.7,"Stockton, California, US",2025-03-08 13:41:34
2025-03-08 13:41:35,00000000e23f5b4d,3,30211,0.00,Dry,18.2,78,0.0,5.7,"Stockton, California, US",2025-03-08 13:41:34
2025-03-08 13:41:35,00000000e23f5b4d,4,30191,0.00,Dry,18.2,78,0.0,5.7,"Stockton, California, US",2025-03-08 13:41:34
2025-03-08 13:56:36,00000000e23f5b4d,1,30217,0.00,Dry,18.5,78,0.0,6.4,"Stockton, California, US",2025-03-08 13:56:35
2025-03-08 13:56:36,00000000e23f5b4d,2,30176,0.00,Dry,18.5,78,0.0,6.4,"Stockton, California, US",2025-03-08 13:56:35
2025-03-08 13:56:36,00000000e23f5b4d,3,30210,0.00,Dry,18.5,78,0.0,6.4,"Stockton, California, US",2025-03-08 13:56:35
2025-03-08 13:56:36,00000000e23f5b4d,4,30182,0.00,Dry,18.5,78,0.0,6.4,"Stockton, California, US",2025-03-08 13:56:35
2025-03-08 14:11:37,00000000e23f5b4d,1,30205,0.00,Dry,18.6,35,739.5,6.9,"Stockton, California, US",2025-03-08 14:11:36
2025-03-08 14:11:37,00000000e23f5b4d,2,30198,0.00,Dry,18.6,35,739.5,6.9,"Stockton, California, US",2025-03-08 14:11:36
2025-03-08 14:11:37,00000000e23f5b4d,3,30191,0.00,Dry,18.6,35,739.5,6.9,"Stockton, California, US",2025-03-08 14:11:36
2025-03-08 14:11:37,00000000e23f5b4d,4,30205,0.00,Dry,18.6,35,739.5,6.9,"Stockton, California, US",2025-03-08 14:11:36
2025-03-08 14:26:38,00000000e23f5b4d,1,30210,0.00,Dry,19.3,78,0.0,4.3,"Stockton, California, US",2025-03-08 14:26:37
2025-03-08 14:26:38,00000000e23f5b4d,2,30145,0.00,Dry,19.3,78,0.0,4.3,"Stockton, California, US",2025-03-08 14:26:37
2025-03-08 14:26:38,00000000e23f5b4d,3,30193,0.00,Dry,19.3,78,0.0,4.3,"Stockton, California, US",2025-03-08 14:26:37
2025-03-08 14:26:38,00000000e23f5b4d,4,30197,0.00,Dry,19.3,78,0.0,4.3,"Stockton, California, US",2025-03-08 14:26:37
2025-03-08 14:41:40,00000000e23f5b4d,1,30205,0.00,Dry,19.5,78,0.0,4.9,"Stockton, California, US",2025-03-08 14:41:38
2025-03-08 14:41:40,00000000e23f5b4d,2,30174,0.00,Dry,19.5,78,0.0,4.9,"Stockton, California, US",2025-03-08 14:41:38
2025-03-08 14:41:40,00000000e23f5b4d,3,30209,0.00,Dry,19.5,78,0.0,4.9,"Stockton, California, US",2025-03-08 14:41:38
2025-03-08 14:41:40,00000000e23f5b4d,4,30177,0.00,Dry,19.5,78,0.0,4.9,"Stockton, California, US",2025-03-08 14:41:38
2025-03-08 14:56:41,00000000e23f5b4d,1,30182,0.00,Dry,19.6,78,0.0,4.6,"Stockton, California, US",2025-03-08 14:56:40
2025-03-08 14:56:41,00000000e23f5b4d,2,30210,0.00,Dry,19.6,78,0.0,4.6,"Stockton, California, US",2025-03-08 14:56:40
2025-03-08 14:56:41,00000000e23f5b4d,3,30210,0.00,Dry,19.6,78,0.0,4.6,"Stockton, California, US",2025-03-08 14:56:40
2025-03-08 14:56:41,00000000e23f5b4d,4,30177,0.00,Dry,19.6,78,0.0,4.6,"Stockton, California, US",2025-03-08 14:56:40
2025-03-08 15:11:42,00000000e23f5b4d,1,30180,0.00,Dry,19.6,33,630.5,6.8,"Stockton, California, US",2025-03-08 15:11:41
2025-03-08 15:11:42,00000000e23f5b4d,2,30209,0.00,Dry,19.6,33,630.5,6.8,"Stockton, California, US",2025-03-08 15:11:41
2025-03-08 15:11:42,00000000e23f5b4d,3,30177,0.00,Dry,19.6,33,630.5,6.8,"Stockton, California, US",2025-03-08 15:11:41
2025-03-08 15:11:42,00000000e23f5b4d,4,30210,0.00,Dry,19.6,33,630.5,6.8,"Stockton, California, US",2025-03-08 15:11:41
2025-03-08 15:26:43,00000000e23f5b4d,1,30161,0.00,Dry,19.6,78,0.0,7.9,"Stockton, California, US",2025-03-08 15:26:42
2025-03-08 15:26:43,00000000e23f5b4d,2,30214,0.00,Dry,19.6,78,0.0,7.9,"Stockton, California, US",2025-03-08 15:26:42
2025-03-08 15:26:43,00000000e23f5b4d,3,30181,0.00,Dry,19.6,78,0.0,7.9,"Stockton, California, US",2025-03-08 15:26:42
2025-03-08 15:26:43,00000000e23f5b4d,4,30207,0.00,Dry,19.6,78,0.0,7.9,"Stockton, California, US",2025-03-08 15:26:42
2025-03-08 15:41:44,00000000e23f5b4d,1,30186,0.00,Dry,19.5,78,0.0,9.8,"Stockton, California, US",2025-03-08 15:41:43
2025-03-08 15:41:44,00000000e23f5b4d,2,30195,0.00,Dry,19.5,78,0.0,9.8,"Stockton, California, US",2025-03-08 15:41:43
2025-03-08 15:41:44,00000000e23f5b4d,3,30199,0.00,Dry,19.5,78,0.0,9.8,"Stockton, California, US",2025-03-08 15:41:43
2025-03-08 15:41:44,00000000e23f5b4d,4,30018,0.00,Dry,19.5,78,0.0,9.8,"Stockton, California, US",2025-03-08 15:41:43
2025-03-08 15:56:45,00000000e23f5b4d,1,30215,0.00,Dry,19.3,78,0.0,10.5,"Stockton, California, US",2025-03-08 15:56:44
2025-03-08 15:56:45,00000000e23f5b4d,2,30170,0.00,Dry,19.3,78,0.0,10.5,"Stockton, California, US",2025-03-08 15:56:44
2025-03-08 15:56:45,00000000e23f5b4d,3,30201,0.00,Dry,19.3,78,0.0,10.5,"Stockton, California, US",2025-03-08 15:56:44
2025-03-08 15:56:45,00000000e23f5b4d,4,30191,0.00,Dry,19.3,78,0.0,10.5,"Stockton, California, US",2025-03-08 15:56:44
2025-03-08 16:11:47,00000000e23f5b4d,1,30181,0.00,Dry,19.3,35,466.8,11.8,"Stockton, California, US",2025-03-08 16:11:45
2025-03-08 16:11:47,00000000e23f5b4d,2,30169,0.00,Dry,19.3,35,466.8,11.8,"Stockton, California, US",2025-03-08 16:11:45
2025-03-08 16:11:47,00000000e23f5b4d,3,30203,0.00,Dry,19.3,35,466.8,11.8,"Stockton, California, US",2025-03-08 16:11:45
2025-03-08 16:11:47,00000000e23f5b4d,4,30180,0.00,Dry,19.3,35,466.8,11.8,"Stockton, California, US",2025-03-08 16:11:45
2025-03-08 16:26:48,00000000e23f5b4d,1,30203,0.00,Dry,18.9,78,0.0,13.3,"Stockton, California, US",2025-03-08 16:26:47
2025-03-08 16:26:48,00000000e23f5b4d,2,30221,0.00,Dry,18.9,78,0.0,13.3,"Stockton, California, US",2025-03-08 16:26:47
2025-03-08 16:26:48,00000000e23f5b4d,3,30184,0.00,Dry,18.9,78,0.0,13.3,"Stockton, California, US",2025-03-08 16:26:47
2025-03-08 16:26:48,00000000e23f5b4d,4,30199,0.00,Dry,18.9,78,0.0,13.3,"Stockton, California, US",2025-03-08 16:26:47
2025-03-08 16:41:49,00000000e23f5b4d,1,30203,0.00,Dry,18.7,78,0.0,12.6,"Stockton, California, US",2025-03-08 16:41:48
2025-03-08 16:41:49,00000000e23f5b4d,2,30170,0.00,Dry,18.7,78,0.0,12.6,"Stockton, California, US",2025-03-08 16:41:48
2025-03-08 16:41:49,00000000e23f5b4d,3,30194,0.00,Dry,18.7,78,0.0,12.6,"Stockton, California, US",2025-03-08 16:41:48
2025-03-08 16:41:49,00000000e23f5b4d,4,30191,0.00,Dry,18.7,78,0.0,12.6,"Stockton, California, US",2025-03-08 16:41:48
2025-03-08 16:56:50,00000000e23f5b4d,1,30212,0.00,Dry,18.4,78,0.0,12.1,"Stockton, California, US",2025-03-08 16:56:49
2025-03-08 16:56:50,00000000e23f5b4d,2,30205,0.00,Dry,18.4,78,0.0,12.1,"Stockton, California, US",2025-03-08 16:56:49
2025-03-08 16:56:50,00000000e23f5b4d,3,30191,0.00,Dry,18.4,78,0.0,12.1,"Stockton, California, US",2025-03-08 16:56:49
2025-03-08 16:56:50,00000000e23f5b4d,4,30208,0.00,Dry,18.4,78,0.0,12.1,"Stockton, California, US",2025-03-08 16:56:49
2025-03-08 17:11:51,00000000e23f5b4d,1,30201,0.00,Dry,18.5,36,273.2,11.8,"Stockton, California, US",2025-03-08 17:11:50
2025-03-08 17:11:51,00000000e23f5b4d,2,30182,0.00,Dry,18.5,36,273.2,11.8,"Stockton, California, US",2025-03-08 17:11:50
2025-03-08 17:11:51,00000000e23f5b4d,3,30208,0.00,Dry,18.5,36,273.2,11.8,"Stockton, California, US",2025-03-08 17:11:50
2025-03-08 17:11:51,00000000e23f5b4d,4,30185,0.00,Dry,18.5,36,273.2,11.8,"Stockton, California, US",2025-03-08 17:11:50
2025-03-08 17:26:52,00000000e23f5b4d,1,30182,0.00,Dry,17.8,78,0.0,10.8,"Stockton, California, US",2025-03-08 17:26:51
2025-03-08 17:26:52,00000000e23f5b4d,2,30207,0.00,Dry,17.8,78,0.0,10.8,"Stockton, California, US",2025-03-08 17:26:51
2025-03-08 17:26:52,00000000e23f5b4d,3,30156,0.00,Dry,17.8,78,0.0,10.8,"Stockton, California, US",2025-03-08 17:26:51
2025-03-08 17:26:52,00000000e23f5b4d,4,30194,0.00,Dry,17.8,78,0.0,10.8,"Stockton, California, US",2025-03-08 17:26:51
2025-03-08 17:41:53,00000000e23f5b4d,1,30179,0.00,Dry,17.0,78,0.0,10.0,"Stockton, California, US",2025-03-08 17:41:52
2025-03-08 17:41:53,00000000e23f5b4d,2,30185,0.00,Dry,17.0,78,0.0,10.0,"Stockton, California, US",2025-03-08 17:41:52
2025-03-08 17:41:53,00000000e23f5b4d,3,30184,0.00,Dry,17.0,78,0.0,10.0,"Stockton, California, US",2025-03-08 17:41:52
2025-03-08 17:41:53,00000000e23f5b4d,4,30203,0.00,Dry,17.0,78,0.0,10.0,"Stockton, California, US",2025-03-08 17:41:52
2025-03-08 17:56:54,00000000e23f5b4d,1,30224,0.00,Dry,16.1,78,0.0,8.8,"Stockton, California, US",2025-03-08 17:56:53
2025-03-08 17:56:54,00000000e23f5b4d,2,30209,0.00,Dry,16.1,78,0.0,8.8,"Stockton, California, US",2025-03-08 17:56:53
2025-03-08 17:56:54,00000000e23f5b4d,3,30188,0.00,Dry,16.1,78,0.0,8.8,"Stockton, California, US",2025-03-08 17:56:53
2025-03-08 17:56:54,00000000e23f5b4d,4,30177,0.00,Dry,16.1,78,0.0,8.8,"Stockton, California, US",2025-03-08 17:56:53
2025-03-08 18:11:55,00000000e23f5b4d,1,30177,0.00,Dry,15.4,47,74.8,8.9,"Stockton, California, US",2025-03-08 18:11:54
2025-03-08 18:11:56,00000000e23f5b4d,2,30210,0.00,Dry,15.4,47,74.8,8.9,"Stockton, California, US",2025-03-08 18:11:54
2025-03-08 18:11:56,00000000e23f5b4d,3,30181,0.00,Dry,15.4,47,74.8,8.9,"Stockton, California, US",2025-03-08 18:11:54
2025-03-08 18:11:56,00000000e23f5b4d,4,30202,0.00,Dry,15.4,47,74.8,8.9,"Stockton, California, US",2025-03-08 18:11:54
2025-03-08 18:26:57,00000000e23f5b4d,1,30180,0.00,Dry,14.6,78,0.0,8.3,"Stockton, California, US",2025-03-08 18:26:56
